arcid,arcid_wg_mask
495477,152647
495478,152648
495479,152649
495480,152650
495481,152651
495482,152652
495483,152653
495484,152654
495485,152655
495486,152656
495487,152657
495488,152658
495489,152659
495490,152660
495491,152661
495492,152662
495567,152663
495568,152664
495569,152665
495570,152666
495571,152667
495572,152668
495573,152669
495574,152670
495575,152671
495576,152672
495577,152673
495578,152674
495579,152675
495580,152676
495614,152677
495615,152678
495616,152679
495618,152680
495619,152681
495620,152682
495621,152683
495622,152684
495623,152685
495624,152686
495625,152687
495626,152688
495627,152689
495628,152690
495629,152691
495630,152692
495631,152693
495632,152694
495633,152695
495634,152696
495635,152697
495636,152698
495637,152699
495638,152700
495639,152701
495640,152702
495641,152703
495642,152704
495643,152705
495644,152706
495645,152707
495646,152708
495647,152709
495648,152710
495649,152711
495650,152712
495651,152713
495652,152714
495653,152715
495654,152716
495667,152717
495676,152718
495677,152719
495689,152720
495690,152721
495691,152722
495692,152723
495693,152724
495694,152725
495695,152726
495696,152727
495697,152728
495698,152729
495699,152730
495700,152731
495701,152732
495702,152733
495703,152734
495704,152735
495705,152736
495706,152737
495707,152738
495708,152739
495709,152740
495710,152741
495711,152742
495712,152743
495713,152744
495714,152745
495715,152746
495716,152747
495717,152748
495718,152749
495719,152750
495720,152751
495721,152752
495722,152753
495723,152754
495724,152755
495725,152756
495726,152757
495727,152758
495728,152759
495729,152760
495730,152761
495731,152762
495732,152763
495733,152764
495734,152765
495735,152766
495736,152767
495737,152768
495738,152769
495739,152770
495740,152771
495741,152772
495742,152773
495743,152774
495744,152775
495745,152776
495746,152777
495747,152778
495748,152779
495749,152780
495750,152781
495751,152782
495752,152783
495753,152784
495754,152785
495755,152786
495756,152787
495757,152788
495758,152789
495759,152790
495760,152791
495761,152792
495762,152793
495763,152794
495764,152795
495765,152796
495766,152797
495767,152798
495768,152799
495769,152800
495770,152801
495771,152802
495772,152803
495773,152804
495774,152805
495775,152806
495776,152807
495777,152808
495778,152809
495779,152810
495780,152811
495781,152812
495782,152813
495783,152814
495784,152815
495785,152816
495786,152817
495787,152818
495788,152819
495789,152820
495790,152821
495791,152822
495792,152823
495793,152824
495794,152825
495795,152826
495796,152827
495797,152828
495798,152829
495799,152830
495800,152831
495801,152832
495802,152833
495803,152834
495804,152835
495805,152836
495806,152837
495807,152838
495808,152839
495809,152840
495810,152841
495811,152842
495812,152843
495813,152844
495814,152845
495815,152846
495816,152847
495817,152848
495818,152849
495819,152850
495820,152851
495821,152852
495822,152853
495823,152854
495824,152855
495825,152856
495826,152857
495827,152858
495828,152859
495829,152860
495830,152861
495831,152862
495832,152863
495833,152864
495834,152865
495835,152866
495836,152867
495837,152868
495838,152869
495839,152870
495840,152871
495841,152872
495842,152873
495843,152874
495844,152875
495845,152876
495846,152877
495847,152878
495848,152879
495849,152880
495850,152881
495851,152882
495852,152883
495853,152884
495854,152885
495855,152886
495856,152887
495857,152888
495858,152889
495859,152890
495860,152891
495861,152892
495862,152893
495863,152894
495864,152895
495865,152896
495866,152897
495867,152898
495868,152899
495869,152900
495870,152901
495871,152902
495872,152903
495873,152904
495874,152905
495875,152906
495876,152907
495877,152908
495878,152909
495879,152910
495880,152911
495881,152912
495882,152913
495883,152914
495884,152915
495885,152916
495886,152917
495887,152918
495888,152919
495889,152920
495890,152921
495891,152922
495892,152923
495893,152924
495894,152925
495895,152926
495896,152927
495897,152928
495898,152929
495899,152930
495900,152931
495901,152932
495902,152933
495903,152934
495904,152935
495905,152936
495906,152937
495907,152938
495908,152939
495909,152940
495910,152941
495911,152942
495912,152943
495913,152944
495914,152945
495915,152946
495916,152947
495917,152948
495918,152949
495919,152950
495920,152951
495921,152952
495922,152953
495923,152954
495924,152955
495925,152956
495926,152957
495927,152958
495928,152959
495929,152960
495930,152961
495931,152962
495932,152963
495933,152964
495934,152965
495935,152966
495936,152967
495937,152968
495938,152969
495939,152970
495940,152971
495941,152972
495942,152973
495943,152974
495944,152975
495945,152976
495946,152977
495947,152978
495948,152979
495949,152980
495950,152981
495951,152982
495952,152983
495953,152984
495954,152985
495955,152986
495956,152987
495957,152988
495958,152989
495959,152990
495960,152991
495961,152992
495962,152993
495963,152994
495964,152995
495965,152996
495966,152997
495967,152998
495968,152999
496001,153000
496002,153001
496003,153002
496262,153003
496265,153004
496266,153005
496267,153006
496268,153007
496269,153008
496270,153009
496271,153010
496272,153011
496273,153012
496274,153013
496275,153014
496276,153015
496277,153016
496278,153017
496279,153018
496280,153019
496281,153020
496282,153021
496283,153022
496284,153023
496285,153024
496286,153025
496287,153026
496288,153027
496289,153028
496290,153029
496291,153030
496292,153031
496293,153032
496294,153033
496295,153034
496296,153035
496297,153036
496298,153037
496299,153038
496300,153039
496301,153040
496302,153041
496303,153042
496304,153043
496305,153044
496306,153045
496307,153046
496308,153047
496309,153048
496310,153049
496311,153050
496312,153051
496313,153052
496314,153053
496315,153054
496316,153055
496317,153056
496318,153057
496319,153058
496320,153059
496321,153060
496322,153061
496323,153062
496324,153063
496325,153064
496326,153065
496327,153066
496328,153067
496329,153068
496330,153069
496331,153070
496332,153071
496333,153072
496334,153073
496335,153074
496336,153075
496337,153076
496338,153077
496339,153078
496340,153079
496341,153080
496342,153081
496343,153082
496344,153083
496345,153084
496346,153085
496347,153086
496348,153087
496349,153088
496350,153089
496351,153090
496352,153091
496353,153092
496354,153093
496355,153094
496356,153095
496357,153096
496358,153097
496359,153098
496360,153099
496361,153100
496362,153101
496363,153102
496364,153103
496365,153104
496366,153105
496367,153106
496368,153107
496369,153108
496370,153109
496371,153110
496372,153111
496373,153112
496406,153113
496407,153114
496409,153115
496410,153116
496411,153117
496412,153118
496413,153119
496414,153120
496415,153121
496416,153122
496477,153123
496478,153124
496479,153125
496480,153126
496481,153127
496482,153128
496483,153129
496484,153130
496485,153131
496486,153132
496487,153133
496488,153134
496489,153135
496490,153136
496491,153137
496492,153138
496568,153139
496569,153140
496570,153141
496571,153142
496572,153143
496573,153144
496574,153145
496575,153146
496576,153147
496577,153148
496578,153149
496579,153150
496580,153151
496581,153152
496582,153153
496615,153154
496616,153155
496617,153156
496618,153157
496619,153158
496620,153159
496621,153160
496622,153161
496623,153162
496624,153163
496625,153164
496626,153165
496627,153166
496628,153167
496629,153168
496630,153169
496631,153170
496632,153171
496633,153172
496634,153173
496635,153174
496636,153175
496637,153176
496638,153177
496639,153178
496640,153179
496641,153180
496642,153181
496643,153182
496644,153183
496645,153184
496646,153185
496647,153186
496648,153187
496649,153188
496650,153189
496651,153190
496652,153191
496653,153192
496654,153193
496667,153194
496676,153195
496677,153196
496689,153197
496690,153198
496691,153199
496692,153200
496693,153201
496698,153202
496699,153203
496700,153204
496701,153205
496702,153206
496703,153207
496704,153208
496705,153209
496706,153210
496707,153211
496708,153212
496709,153213
496710,153214
496711,153215
496712,153216
496713,153217
496714,153218
496715,153219
496716,153220
496717,153221
496718,153222
496719,153223
496720,153224
496721,153225
496722,153226
496723,153227
496724,153228
496725,153229
496726,153230
496727,153231
496728,153232
496729,153233
496730,153234
496731,153235
496732,153236
496733,153237
496734,153238
496735,153239
496736,153240
496737,153241
496738,153242
496739,153243
496740,153244
496741,153245
496742,153246
496743,153247
496744,153248
496745,153249
496746,153250
496747,153251
496748,153252
496749,153253
496750,153254
496751,153255
496752,153256
496753,153257
496754,153258
496755,153259
496756,153260
496757,153261
496758,153262
496759,153263
496760,153264
496761,153265
496762,153266
496763,153267
496764,153268
496765,153269
496766,153270
496767,153271
496768,153272
496769,153273
496770,153274
496771,153275
496772,153276
496773,153277
496774,153278
496775,153279
496776,153280
496777,153281
496778,153282
496779,153283
496780,153284
496781,153285
496782,153286
496783,153287
496784,153288
496785,153289
496786,153290
496787,153291
496788,153292
496789,153293
496790,153294
496791,153295
496792,153296
496793,153297
496794,153298
496795,153299
496796,153300
496797,153301
496798,153302
496799,153303
496800,153304
496801,153305
496802,153306
496803,153307
496804,153308
496805,153309
496806,153310
496807,153311
496808,153312
496809,153313
496810,153314
496811,153315
496812,153316
496813,153317
496814,153318
496815,153319
496816,153320
496817,153321
496818,153322
496819,153323
496820,153324
496821,153325
496822,153326
496823,153327
496824,153328
496825,153329
496826,153330
496827,153331
496828,153332
496829,153333
496830,153334
496831,153335
496832,153336
496833,153337
496834,153338
496835,153339
496836,153340
496837,153341
496838,153342
496839,153343
496840,153344
496841,153345
496842,153346
496843,153347
496844,153348
496845,153349
496846,153350
496847,153351
496848,153352
496849,153353
496850,153354
496851,153355
496852,153356
496853,153357
496854,153358
496855,153359
496856,153360
496857,153361
496858,153362
496859,153363
496860,153364
496861,153365
496862,153366
496863,153367
496864,153368
496865,153369
496866,153370
496867,153371
496868,153372
496869,153373
496870,153374
496871,153375
496872,153376
496873,153377
496874,153378
496875,153379
496876,153380
496877,153381
496878,153382
496879,153383
496880,153384
496881,153385
496882,153386
496883,153387
496884,153388
496885,153389
496886,153390
496887,153391
496888,153392
496889,153393
496890,153394
496891,153395
496892,153396
496893,153397
496894,153398
496895,153399
496896,153400
496897,153401
496898,153402
496899,153403
496900,153404
496901,153405
496902,153406
496903,153407
496904,153408
496905,153409
496906,153410
496907,153411
496908,153412
496909,153413
496910,153414
496911,153415
496912,153416
496913,153417
496914,153418
496915,153419
496916,153420
496917,153421
496918,153422
496919,153423
496920,153424
496921,153425
496922,153426
496923,153427
496924,153428
496925,153429
496926,153430
496927,153431
496928,153432
496929,153433
496930,153434
496931,153435
496932,153436
496933,153437
496934,153438
496935,153439
496936,153440
496937,153441
496938,153442
496939,153443
496940,153444
496941,153445
496942,153446
496943,153447
496944,153448
496945,153449
496946,153450
496947,153451
496948,153452
496949,153453
496950,153454
496951,153455
496952,153456
496953,153457
496954,153458
496955,153459
496956,153460
496957,153461
496958,153462
496959,153463
496960,153464
496961,153465
496962,153466
496963,153467
496964,153468
496965,153469
496966,153470
496967,153471
496968,153472
496969,153473
497001,153474
497002,153475
497003,153476
497262,153477
497264,153478
497265,153479
497266,153480
497267,153481
497268,153482
497269,153483
497270,153484
497271,153485
497272,153486
497273,153487
497274,153488
497275,153489
497276,153490
497277,153491
497278,153492
497279,153493
497280,153494
497281,153495
497282,153496
497283,153497
497284,153498
497285,153499
497286,153500
497287,153501
497288,153502
497289,153503
497290,153504
497291,153505
497292,153506
497293,153507
497294,153508
497295,153509
497296,153510
497297,153511
497298,153512
497299,153513
497300,153514
497301,153515
497302,153516
497303,153517
497304,153518
497305,153519
497306,153520
497307,153521
497308,153522
497309,153523
497310,153524
497311,153525
497312,153526
497313,153527
497314,153528
497315,153529
497316,153530
